cities,name,url,note,point fort,latitude,longitude
Marseille,La Major- Bel appartement dans le centre,https://www.booking.com/hotel/fr/appartement-2-chambres-vieux-marseille.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDc1MzhkZmQyLTgwYTctNDAxOC05NzEzLWZkY2I1MzkyM2NlN9gCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6e7b3c9419d700a5&srepoch=1697704618&from=searchresults#hotelTmpl,6.0,"['Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Heating', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Heating', 'Dining table', 'Coffee machine', 'Cleaning products', 'Toaster', 'Stovetop', 'Oven', 'Kitchenware', 'Kitchen', 'Washing machine', 'Dishwasher', 'Microwave', 'Refrigerator', 'Linens', 'Wardrobe or closet', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Hairdryer', 'Bathtub', 'Shower', 'Dining area', 'Sofa', 'Sitting area', 'Flat-screen TV', 'TV', 'Ironing facilities', 'Iron', 'Private apartment in building', 'Invoice provided', 'Smoke-free property', 'Heating', 'Family rooms', 'Non-smoking rooms', 'English', 'Spanish', 'French']",43.299,5.3662
Marseille,T3 meublé clim et terrasse prox Gare et Vieux Port,https://www.booking.com/hotel/fr/t3-meuble-clim-et-terrasse-prox-gare-et-vieux-port.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDc1MzhkZmQyLTgwYTctNDAxOC05NzEzLWZkY2I1MzkyM2NlN9gCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6e7b3c9419d700a5&srepoch=1697704618&from=searchresults#hotelTmpl,,"['Terrace', 'Garden', 'Free WiFi', 'Air conditioning', 'Terrace', 'Garden', 'Free WiFi', 'Air conditioning', 'Oven', 'Kitchen', 'Dishwasher', 'Refrigerator', 'Linens', 'Toilet paper', 'Towels', 'Hairdryer', 'Desk', 'Private entrance', 'Heating', 'Iron', 'Terrace', 'Garden', 'Tea/Coffee maker', 'Air conditioning', 'Smoke-free property', 'English', 'French', 'Russian']",43.3008,5.3758
Marseille,Chez Tonton,https://www.booking.com/hotel/fr/appartement-1-chambre-3.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDc1MzhkZmQyLTgwYTctNDAxOC05NzEzLWZkY2I1MzkyM2NlN9gCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=6e7b3c9419d700a5&srepoch=1697704618&from=searchresults#hotelTmpl,,"['Terrace', 'Balcony', 'Free WiFi', 'Heating', 'Non-smoking rooms', 'Terrace', 'Balcony', 'Free WiFi', 'Heating', 'Non-smoking rooms', 'Dining table', 'Coffee machine', 'Cleaning products', 'Stovetop', 'Oven', 'Kitchenware', 'Kitchen', 'Washing machine', 'Microwave', 'Refrigerator', 'Linens', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Dining area', 'Sofa', 'Sitting area', 'Desk', 'Flat-screen TV', 'TV', 'Socket near the bed', 'Ironing facilities', 'Iron', 'Outdoor furniture', 'Balcony', 'Terrace', 'Private apartment in building', 'Invoice provided', 'Smoke-free property', 'Heating', 'Non-smoking rooms', 'English', 'Spanish', 'French']",43.2922,5.37
Marseille,NOTRE DAME - T4 avec garage à 3 min de l'Autoroute,https://www.booking.com/hotel/fr/notre-dame-t4-avec-garage-a-3-min-de-l-autoroute.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDc1MzhkZmQyLTgwYTctNDAxOC05NzEzLWZkY2I1MzkyM2NlN9gCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6e7b3c9419d700a5&srepoch=1697704618&from=searchresults#hotelTmpl,9.0,"['Free parking', 'Free WiFi', 'Elevator', 'Free parking', 'Free WiFi', 'Elevator', 'Oven', 'Kitchen', 'Washing machine', 'Dishwasher', 'Microwave', 'Refrigerator', 'Linens', 'Toilet paper', 'Towels', 'Desk', 'Flat-screen TV', 'Heating', 'Iron', 'Balcony', 'Tea/Coffee maker', 'View', 'Smoke-free property', 'Elevator', 'English', 'French']",43.3142,5.3854
Marseille,Studio EDEN - Cosy - Gare Saint Charles - Stade Vélodrome -,https://www.booking.com/hotel/fr/little-eden-luxury-studio-proche-gare-friche-amp-stade.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDc1MzhkZmQyLTgwYTctNDAxOC05NzEzLWZkY2I1MzkyM2NlN9gCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=6e7b3c9419d700a5&srepoch=1697704618&from=searchresults#hotelTmpl,,"['Parking', 'Free WiFi', 'Non-smoking rooms', 'Elevator', 'Heating', 'Parking', 'Free WiFi', 'Non-smoking rooms', 'Elevator', 'Heating', 'Accessible parking', 'Dining table', 'Coffee machine', 'Cleaning products', 'Stovetop', 'Dryer', 'Kitchenware', 'Electric kettle', 'Washing machine', 'Microwave', 'Refrigerator', 'Kitchenette', 'Linens', 'Wardrobe or closet', 'Walk-in closet', 'Toilet paper', 'Towels', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Dining area', 'Sitting area', 'Desk', 'Flat-screen TV', 'Cable channels', 'Satellite channels', 'TV', 'Pay-per-view channels', 'Socket near the bed', 'Clothes rack', 'Soundproof', 'Private entrance', 'Fan', 'Ironing facilities', 'Iron', 'Upper floors accessible by elevator', 'Coffee house on site', 'Tea/Coffee maker', 'Walking tours', 'Movie nights', 'Temporary art galleries', 'Hiking', 'Private apartment in building', 'Detached', 'Invoice provided', 'Board games/Puzzles', 'Board games/puzzles', 'Convenience store on site', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Elevator', 'Non-smoking rooms', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', '24-hour security', 'English', 'French']",43.3064,5.3848
Marseille,Le 102 -T2 climatisé 20 min à pied Gare St-Charles,https://www.booking.com/hotel/fr/le-102-t2-climatise-20-min-a-pied-gare-st-charles.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDc1MzhkZmQyLTgwYTctNDAxOC05NzEzLWZkY2I1MzkyM2NlN9gCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=6e7b3c9419d700a5&srepoch=1697704618&from=searchresults#hotelTmpl,9.0,"['Free WiFi', 'Free WiFi', 'Kitchen', 'Washing machine', 'Desk', 'Flat-screen TV', 'Heating', 'Air conditioning', 'Smoke-free property', 'English', 'French']",43.3121,5.3833
Marseille,MILANO - Studio à deux pas de l’Avenue du Prado,https://www.booking.com/hotel/fr/milano-studio-a-deux-pas-de-l-avenue-du-prado.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDc1MzhkZmQyLTgwYTctNDAxOC05NzEzLWZkY2I1MzkyM2NlN9gCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6e7b3c9419d700a5&srepoch=1697704618&from=searchresults#hotelTmpl,,"['Free WiFi', 'Free WiFi', 'Dining table', 'Stovetop', 'Kitchenware', 'Kitchen', 'Microwave', 'Refrigerator', 'Kitchenette', 'Linens', 'Towels', 'Toilet', 'Hairdryer', 'Shower', 'Dining area', 'Desk', 'Flat-screen TV', 'TV', 'Socket near the bed', 'Heating', 'Ironing facilities', 'Iron', 'Private apartment in building', 'Smoke-free property', 'English', 'French']",43.2754,5.3905
Marseille,Le Protis,https://www.booking.com/hotel/fr/appartement-2-chambres-notre-dame.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDc1MzhkZmQyLTgwYTctNDAxOC05NzEzLWZkY2I1MzkyM2NlN9gCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6e7b3c9419d700a5&srepoch=1697704618&from=searchresults#hotelTmpl,8.4,"['Family rooms', 'Non-smoking rooms', 'Heating', 'Family rooms', 'Non-smoking rooms', 'Heating', 'Dining table', 'Coffee machine', 'Cleaning products', 'Stovetop', 'Oven', 'Kitchenware', 'Kitchen', 'Washing machine', 'Microwave', 'Refrigerator', 'Linens', 'Wardrobe or closet', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Hairdryer', 'Dining area', 'Sofa', 'Sitting area', 'Desk', 'Flat-screen TV', 'TV', 'Socket near the bed', 'Private entrance', 'Ironing facilities', 'Iron', 'View', 'Detached', 'Invoice provided', 'Air conditioning', 'Smoke-free property', 'Heating', 'Family rooms', 'Non-smoking rooms', 'English', 'French']",43.2777,5.3725
Le Havre,Premiere Classe Le Havre Centre-LES DOCKS,https://www.booking.com/hotel/fr/premiere-classe-le-havre-centre.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDUwMWEzYTk1LWRlOWUtNDU1NS04MzQwLTUyZDE5YmYzYzE5ONgCBeACAQ&sid=db0e44717ae5b96bdb261d97a9ecbb15&aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=42c03c94ce2e01f2&srepoch=1697704618&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.8,"['Vending machine (snacks)', 'Non-smoking rooms', 'Private parking', 'Elevator', 'Heating', 'Garden', 'Soundproof rooms', 'Good Breakfast', 'Family rooms', 'Facilities for disabled guests', 'Vending machine (snacks)', 'Non-smoking rooms', 'Private parking', 'Elevator', 'Heating', 'Garden', 'Soundproof rooms', 'Good Breakfast', 'Family rooms', 'Facilities for disabled guests', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Shower', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Garden', 'Clothes rack', 'Desk', 'Flat-screen TV', 'Satellite channels', 'Coffee house on site', 'Snack bar', 'Electric vehicle charging station', 'Accessible parking', 'Daily housekeeping', 'Shared lounge/TV area', 'Vending machine (snacks)', 'Vending machine (drinks)', 'Baggage storage', 'Express check-in/out', '24-hour front desk', 'Invoice provided', 'Board games/Puzzles', 'Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', '24-hour security', 'Designated smoking area', 'Smoke-free property', 'Heating', 'Soundproof', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Lowered sink', 'Raised toilet', 'Toilet with grab rails', 'Wheelchair accessible', 'Upper floors accessible by elevator', 'Arabic', 'English', 'Spanish', 'French', 'Georgian', 'Russian']",49.4964,0.1515
Marseille,T2 balcon Hyper centre - Paradis,https://www.booking.com/hotel/fr/t2-balcon-hyper-centre-paradis.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDc1MzhkZmQyLTgwYTctNDAxOC05NzEzLWZkY2I1MzkyM2NlN9gCBeACAQ&sid=778d0dccef7fcf239a93650e71e580dc&aid=304142&ucfs=1&arphpl=1&dest_id=-1449947&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6e7b3c9419d700a5&srepoch=1697704618&from=searchresults#hotelTmpl,,"['Free WiFi', 'Beachfront', 'Non-smoking rooms', 'Terrace', 'Heating', 'Free WiFi', 'Beachfront', 'Non-smoking rooms', 'Terrace', 'Heating', 'Dining table', 'Coffee machine', 'Cleaning products', 'Toaster', 'Stovetop', 'Oven', 'Kitchenware', 'Electric kettle', 'Kitchen', 'Washing machine', 'Refrigerator', 'Linens', 'Wardrobe or closet', 'Walk-in closet', 'Toilet paper', 'Towels', 'Toilet', 'Hairdryer', 'Shower', 'Dining area', 'Sofa', 'Sitting area', 'Flat-screen TV', 'Socket near the bed', 'Sofa bed', 'Drying rack for clothing', 'Fold-up bed', 'Fan', 'Ironing facilities', 'Upper floors accessible by stairs only', 'Outdoor furniture', 'Beachfront', 'Outdoor dining area', 'Sun deck', 'Balcony', 'Terrace', 'Tea/Coffee maker', 'Beach', 'City view', 'View', 'Private apartment in building', 'Semi-detached', 'Invoice provided', 'Smoke-free property', 'Heating', 'Non-smoking rooms', 'Smoke alarms', 'English', 'French', 'Italian']",43.2877,5.379
Le Havre,"The Originals Boutique, Hôtel Le Marignan,Le Havre Centre Gare",https://www.booking.com/hotel/fr/la-baraka.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDUwMWEzYTk1LWRlOWUtNDU1NS04MzQwLTUyZDE5YmYzYzE5ONgCBeACAQ&sid=db0e44717ae5b96bdb261d97a9ecbb15&aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=42c03c94ce2e01f2&srepoch=1697704618&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.9,"['Heating', 'Evening entertainment', 'Balcony', 'Soundproof rooms', 'Very Good Breakfast', 'Live sports events (broadcast)', 'Hypoallergenic', 'Family rooms', 'Free WiFi', 'Bar', 'Heating', 'Evening entertainment', 'Balcony', 'Soundproof rooms', 'Very Good Breakfast', 'Live sports events (broadcast)', 'Hypoallergenic', 'Family rooms', 'Free WiFi', 'Bar', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Wardrobe or closet', 'Alarm clock', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Socket near the bed', 'Live sports events (broadcast)', 'Happy hour', 'Evening entertainment', 'Karaoke', 'Desk', 'Streaming service (like Netflix)', 'Flat-screen TV', 'Cable channels', 'Satellite channels', 'Radio', 'Telephone', 'TV', 'Coffee house on site', 'Fruit', 'Wine/Champagne', 'Snack bar', 'Bar', 'Parking garage', 'Electric vehicle charging station', 'Accessible parking', 'Private check-in/out', 'Concierge', 'Express check-in/out', '24-hour front desk', 'Board games/Puzzles', 'Board games/puzzles', 'Daily housekeeping', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', 'Key access', '24-hour security', 'Safe', 'Hypoallergenic', 'Smoke-free property', 'Wake-up service', 'Heating', 'Soundproof', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Non-smoking rooms', 'Iron', 'Wake-up service/Alarm clock', 'Room service', 'English', 'French']",49.4923,0.1231
Le Havre,Best Western Plus Le Havre Centre Gare,https://www.booking.com/hotel/fr/hotelterminuslehavre.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDUwMWEzYTk1LWRlOWUtNDU1NS04MzQwLTUyZDE5YmYzYzE5ONgCBeACAQ&sid=db0e44717ae5b96bdb261d97a9ecbb15&aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=42c03c94ce2e01f2&srepoch=1697704618&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.4,"['Parking', 'Free WiFi', 'Family rooms', 'Fitness center', '24-hour front desk', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Bar', 'Very Good Breakfast', 'Parking', 'Free WiFi', 'Family rooms', 'Fitness center', '24-hour front desk', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Bar', 'Very Good Breakfast', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Wardrobe or closet', 'Coffee machine', 'Socket near the bed', 'Clothes rack', 'Desk', 'Flat-screen TV', 'TV', 'Breakfast in the room', 'Bar', 'Parking garage', 'Accessible parking', 'Invoice provided', 'Private check-in/out', 'Concierge', 'Baggage storage', 'Express check-in/out', '24-hour front desk', 'Board games/Puzzles', 'Daily housekeeping', 'Dry cleaning', 'Fax/Photocopying', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', '24-hour security', 'Safe', 'Pet bowls', 'Pet basket', 'Hypoallergenic', 'Air conditioning', 'Smoke-free property', 'Hypoallergenic room available', 'Wake-up service', 'Heating', 'Carpeted', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Iron', 'Wake-up service/Alarm clock', 'Room service', 'Visual aids (Braille)', 'Toilet with grab rails', 'Wheelchair accessible', 'Upper floors accessible by elevator', 'Fitness', 'Fitness center', 'English', 'French']",49.4933,0.1243
Le Havre,Résidence GABRIELLE,https://www.booking.com/hotel/fr/residence-gabrielle-le-havre.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDUwMWEzYTk1LWRlOWUtNDU1NS04MzQwLTUyZDE5YmYzYzE5ONgCBeACAQ&sid=db0e44717ae5b96bdb261d97a9ecbb15&aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=42c03c94ce2e01f2&srepoch=1697704618&from=searchresults#hotelTmpl,9.0,"['Free parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Dining table', 'Coffee machine', 'Toaster', 'Stovetop', 'Oven', 'Kitchenware', 'Electric kettle', 'Refrigerator', 'Linens', 'Wardrobe or closet', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Flat-screen TV', 'Radio', 'TV', 'Socket near the bed', 'Clothes rack', 'Tile/Marble floor', 'Ironing facilities', 'Iron', 'Upper floors accessible by stairs only', 'Tea/Coffee maker', 'Detached', 'Invoice provided', 'Smoke-free property', 'Heating', 'Family rooms', 'Non-smoking rooms', 'English', 'French']",49.486,0.1084
Le Havre,Holiday Inn Express - Le Havre Centre,https://www.booking.com/hotel/fr/campanile-le-havre-centre.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDUwMWEzYTk1LWRlOWUtNDU1NS04MzQwLTUyZDE5YmYzYzE5ONgCBeACAQ&sid=db0e44717ae5b96bdb261d97a9ecbb15&aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=42c03c94ce2e01f2&srepoch=1697704618&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.3,"['Private Parking', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Non-smoking rooms', 'Facilities for disabled guests', 'Bar', 'Private Parking', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Non-smoking rooms', 'Facilities for disabled guests', 'Bar', 'Toilet paper', 'Towels', 'Private Bathroom', 'Hairdryer', 'Wardrobe or closet', 'City view', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Socket near the bed', 'Live sports events (broadcast)', 'Live music/Performance', 'Tour or class about local culture', 'Happy hour', 'Bike tours', 'Walking tours', 'Evening entertainment', 'Desk', 'Coffee house on site', 'Fruit', 'Wine/Champagne', 'Snack bar', 'Bar', 'Parking garage', 'Electric vehicle charging station', 'Accessible parking', 'Invoice provided', 'Baggage storage', 'Express check-in/out', '24-hour front desk', 'Board games/Puzzles', 'Daily housekeeping', 'Fax/Photocopying', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', '24-hour security', 'Shared lounge/TV area', 'Vending machine (snacks)', 'Vending machine (drinks)', 'Air conditioning', 'Smoke-free property', 'Wake-up service', 'Heating', 'Interconnecting room(s) available', 'Carpeted', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Auditory guidance', 'Visual aids (tactile signs)', 'Visual aids (Braille)', 'Lowered sink', 'Toilet with grab rails', 'Wheelchair accessible', 'English', 'Spanish', 'French']",49.4982,0.1288
Le Havre,Hilton Garden Inn Le Havre Centre,https://www.booking.com/hotel/fr/hilton-garden-inn-le-havre-centre.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDUwMWEzYTk1LWRlOWUtNDU1NS04MzQwLTUyZDE5YmYzYzE5ONgCBeACAQ&sid=db0e44717ae5b96bdb261d97a9ecbb15&aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=42c03c94ce2e01f2&srepoch=1697704618&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.7,"['Private Parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Restaurant', 'Fitness center', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast', 'Private Parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Restaurant', 'Fitness center', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast', 'Toilet paper', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Beachfront', 'Terrace', 'Refrigerator', 'Socket near the bed', 'Clothes rack', 'Bicycle rental', 'Beach', 'Golf course (within 2 miles)', 'Desk', 'TV', 'Coffee house on site', 'Wine/Champagne', 'Special diet meals (on request)', 'Snack bar', 'Bar', 'Restaurant', 'Tea/Coffee maker', 'Parking garage', 'Electric vehicle charging station', 'Accessible parking', 'Invoice provided', 'Private check-in/out', 'Baggage storage', 'Express check-in/out', '24-hour front desk', 'Daily housekeeping', 'Ironing service', 'Dry cleaning', 'Laundry', 'Fax/Photocopying', 'Meeting/Banquet facilities', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', '24-hour security', 'Safe', 'Air conditioning', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Iron', 'Wake-up service/Alarm clock', 'Wheelchair accessible', 'Fitness', 'Fitness center', 'English', 'Spanish', 'French']",49.4901,0.0977
Le Havre,"Appartement aménagé et équipé secteur Université, avec terrasse",https://www.booking.com/hotel/fr/appartement-amenage-et-equipe-secteur-universite-avec-terrasse.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDUwMWEzYTk1LWRlOWUtNDU1NS04MzQwLTUyZDE5YmYzYzE5ONgCBeACAQ&sid=db0e44717ae5b96bdb261d97a9ecbb15&aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=42c03c94ce2e01f2&srepoch=1697704618&from=searchresults#hotelTmpl,7.5,"['Kitchen', 'Washing machine', 'Flat-screen TV', 'Heating', 'Terrace', 'Smoke-free property', 'French']",49.4995,0.1378
Le Havre,Odalys City Le Havre Centre Les Docks,https://www.booking.com/hotel/fr/odalys-city-le-havre-centre-les-docks.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaKYCiAEBmAExuAEYyAEP2AEB6AEB-AECiAIBqAIEuAKm1cOpBsACAdICJDUwMWEzYTk1LWRlOWUtNDU1NS04MzQwLTUyZDE5YmYzYzE5ONgCBeACAQ&sid=db0e44717ae5b96bdb261d97a9ecbb15&aid=304142&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=42c03c94ce2e01f2&srepoch=1697704618&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.4,"['Private Parking', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Non-smoking rooms', 'Wonderful Breakfast', 'Private Parking', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Non-smoking rooms', 'Wonderful Breakfast', 'Accessible parking', 'Coffee machine', 'Stovetop', 'Kitchenware', 'Dishwasher', 'Microwave', 'Refrigerator', 'Kitchenette', 'Linens', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Hairdryer', 'Shower', 'Dining area', 'Flat-screen TV', 'Socket near the bed', 'Carpeted', 'Fitness', 'Private apartment in building', 'Invoice provided', 'Baggage storage', '24-hour front desk', 'Laundry', 'Smoke-free property', 'Heating', 'Elevator', 'Family rooms', 'Non-smoking rooms', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Safe', 'English', 'French']",49.4925,0.1298
